,alias,categories,coordinates,is_closed,location,name,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density,distance_to_subway
41,citizens-of-chelsea-new-york,Breakfast & Brunch,"{'latitude': 40.748123, 'longitude': -74.000569}",False,"{'address1': '401 W 25th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['401 W 25th St', 'New York, NY 10001']}",Citizens of Chelsea,4.0,739,"['pickup', 'delivery']",https://www.yelp.com/biz/citizens-of-chelsea-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10001,40.748123,-74.000569,550.0,36638.7,0.2542352566773856
42,comfortland-astoria-2,Cafes,"{'latitude': 40.763865, 'longitude': -73.914546}",False,"{'address1': '40-09 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['40-09 30th Ave', 'Astoria, NY 11103']}",Comfortland,4.0,170,"['delivery', 'pickup']",https://www.yelp.com/biz/comfortland-astoria-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11103,40.763865,-73.914546,248.0,53801.6,0.25894549890945806
43,pho-60-brooklyn-8,American (Casual),"{'latitude': 40.6328610543603, 'longitude': -74.0049596875906}",False,"{'address1': '1001 60th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['1001 60th St', 'Brooklyn, NY 11219']}",Pho 60,4.0,209,['delivery'],https://www.yelp.com/biz/pho-60-brooklyn-8?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,0,11219,40.6328610543603,-74.0049596875906,120.0,66609.4,0.06274437463005142
44,park-side-restaurant-corona-2,European,"{'latitude': 40.743843, 'longitude': -73.856118}",False,"{'address1': '107-01 Corona Ave', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['107-01 Corona Ave', 'Corona, NY 11368']}",Park Side Restaurant,4.0,735,[],https://www.yelp.com/biz/park-side-restaurant-corona-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,11368,40.743843,-73.856118,268.0,41367.1,0.25896908078005226
45,the-castello-plan-brooklyn,Breakfast & Brunch,"{'latitude': 40.6403278076802, 'longitude': -73.9666944709866}",False,"{'address1': '1213 Cortelyou Rd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['1213 Cortelyou Rd', 'Brooklyn, NY 11218']}",The Castello Plan,4.0,352,"['pickup', 'delivery']",https://www.yelp.com/biz/the-castello-plan-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11218,40.6403278076802,-73.9666944709866,157.0,52602.7,0.2820965758431967
46,barepas-new-york,Bars,"{'latitude': 40.82772, 'longitude': -73.94619}",False,"{'address1': '1792 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1792 Amsterdam Ave', 'New York, NY 10031']}",Barepas,4.5,85,"['delivery', 'pickup']",https://www.yelp.com/biz/barepas-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10031,40.82772,-73.94619,127.0,90523.6,0.24223639833204105
47,sanfords-astoria-astoria,American (New),"{'latitude': 40.7623, 'longitude': -73.92555}",False,"{'address1': '30-13 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['30-13 Broadway', 'Astoria, NY 11106']}",Sanfords Astoria,4.0,882,"['pickup', 'delivery']",https://www.yelp.com/biz/sanfords-astoria-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11106,40.7623,-73.92555,179.0,44344.0,0.04044349276814728
48,corner-bistro-new-york,Bars,"{'latitude': 40.73805, 'longitude': -74.00377}",False,"{'address1': '331 W 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['331 W 4th St', 'New York, NY 10014']}",Corner Bistro,3.5,1513,"['delivery', 'pickup']",https://www.yelp.com/biz/corner-bistro-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10014,40.73805,-74.00377,440.0,55901.7,0.14271518957818297
49,matiz-latin-cuisine-forest-hills,Bakeries and Desserts,"{'latitude': 40.7189054, 'longitude': -73.8390773}",False,"{'address1': '11072 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['11072 Queens Blvd', 'Forest Hills, NY 11375']}",Matiz Latin Cuisine,4.0,311,"['delivery', 'pickup']",https://www.yelp.com/biz/matiz-latin-cuisine-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11375,40.7189054,-73.8390773,215.0,35171.0,0.24094780459939696
50,nobu-downtown-new-york,Japanese,"{'latitude': 40.711203, 'longitude': -74.008879}",False,"{'address1': '195 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['195 Broadway', 'New York, NY 10007']}",Nobu Downtown,3.5,411,[],https://www.yelp.com/biz/nobu-downtown-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,four,0,0,0,10007,40.711203,-74.008879,149.0,41282.4,0.05711252705131498
51,wasan-brooklyn-brooklyn,Japanese,"{'latitude': 40.6812605, 'longitude': -73.9768418}",False,"{'address1': '440 Bergen St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['440 Bergen St', 'Brooklyn, NY 11217']}",Wasan Brooklyn,4.0,215,"['delivery', 'pickup']",https://www.yelp.com/biz/wasan-brooklyn-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11217,40.6812605,-73.9768418,295.0,51150.5,0.09928315843226043
52,campania-coal-fired-pizza-new-york,European,"{'latitude': 40.6136093139648, 'longitude': -74.033332824707}",False,"{'address1': '9824 4th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['9824 4th Ave', 'New York, NY 11209']}",Campania Coal Fired Pizza,4.5,525,[],https://www.yelp.com/biz/campania-coal-fired-pizza-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11209,40.6136093139648,-74.033332824707,278.0,33569.8,0.28830887851144177
53,adelinas-brooklyn,Pizza,"{'latitude': 40.7305, 'longitude': -73.95339}",True,"{'address1': '159 Greenpoint Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['159 Greenpoint Ave', 'Brooklyn, NY 11222']}",Adelina's,4.0,183,"['delivery', 'pickup']",https://www.yelp.com/biz/adelinas-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11222,40.7305,-73.95339,227.0,21534.9,0.11747669038335308
54,cafe-one-new-york,Cafes,"{'latitude': 40.822166, 'longitude': -73.949569}",False,"{'address1': '1619 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1619 Amsterdam Ave', 'New York, NY 10031']}",Cafe One,4.0,191,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-one-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,10031,40.822166,-73.949569,127.0,90523.6,0.1609631736819731
55,zatar-cafe-and-bistro-brooklyn-3,Middle Eastern/Mediterranean,"{'latitude': 40.6638, 'longitude': -73.98067}",False,"{'address1': '1201 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['1201 8th Ave', 'Brooklyn, NY 11215']}",Zatar Cafe & Bistro,4.5,86,"['delivery', 'pickup']",https://www.yelp.com/biz/zatar-cafe-and-bistro-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11215,40.6638,-73.98067,353.0,31902.9,0.0882977615384427
56,prince-tea-house-forest-hills-2,Cafes,"{'latitude': 40.7194020730527, 'longitude': -73.8454225730163}",False,"{'address1': '15 Station Square', 'address2': '', 'address3': None, 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['15 Station Square', 'Forest Hills, NY 11375']}",Prince Tea House,4.5,46,"['delivery', 'pickup']",https://www.yelp.com/biz/prince-tea-house-forest-hills-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11375,40.7194020730527,-73.8454225730163,215.0,35171.0,0.12143312731579144
57,lucali-brooklyn-3,Pizza,"{'latitude': 40.6818, 'longitude': -74.00024}",False,"{'address1': '575 Henry St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['575 Henry St', 'Brooklyn, NY 11231']}",Lucali,4.5,1601,[],https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11231,40.6818,-74.00024,173.0,23800.0,0.544359259433451
58,novelty-eats-bronx,American (New),"{'latitude': 40.84673, 'longitude': -73.83229}",False,"{'address1': '1765 Crosby Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1765 Crosby Ave', 'Bronx, NY 10461']}",Novelty Eats,4.0,79,['delivery'],https://www.yelp.com/biz/novelty-eats-bronx?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,0,10461,40.84673,-73.83229,160.0,21850.8,0.03112215389828818
59,bobwhite-counter-new-york-7,American (Casual),"{'latitude': 40.72365, 'longitude': -73.97899}",False,"{'address1': '94 Ave C', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['94 Ave C', 'New York, NY 10009']}",Bobwhite Counter,4.5,805,"['pickup', 'delivery']",https://www.yelp.com/biz/bobwhite-counter-new-york-7?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10009,40.72365,-73.97899,319.0,100237.0,0.3742351623106049
60,blackbirds-bar-and-restaurant-astoria-2,American (Casual),"{'latitude': 40.76341, 'longitude': -73.91335}",False,"{'address1': '41-19 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['41-19 30th Ave', 'Astoria, NY 11103']}",Blackbird's Bar & Restaurant,4.0,262,['delivery'],https://www.yelp.com/biz/blackbirds-bar-and-restaurant-astoria-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,0,11103,40.76341,-73.91335,248.0,53801.6,0.21937653732721377
61,ix-restaurant-brooklyn-3,Latin American,"{'latitude': 40.6609148441096, 'longitude': -73.9613892462263}",False,"{'address1': '43 Lincoln Rd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['43 Lincoln Rd', 'Brooklyn, NY 11225']}",Ix Restaurant,4.5,144,"['delivery', 'pickup']",https://www.yelp.com/biz/ix-restaurant-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11225,40.6609148441096,-73.9613892462263,146.0,67444.4,0.07472902683626913
62,oda-house-new-york-3,Bars,"{'latitude': 40.768084, 'longitude': -73.954979}",False,"{'address1': '406 E 73rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['406 E 73rd St', 'New York, NY 10021']}",Oda House,4.0,95,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/oda-house-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10021,40.768084,-73.954979,162.0,108864.6,0.33561001574609506
63,le-crocodile-brooklyn,Bars,"{'latitude': 40.72191, 'longitude': -73.957873}",False,"{'address1': '80 Wythe Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['80 Wythe Ave', 'Brooklyn, NY 11249']}",Le Crocodile,4.5,51,"['pickup', 'delivery']",https://www.yelp.com/biz/le-crocodile-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11249,40.72191,-73.957873,208.0,6624.6,0.19804784207952927
64,tanner-smiths-new-york-2,American (New),"{'latitude': 40.76442, 'longitude': -73.98169}",False,"{'address1': '204 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['204 W 55th St', 'New York, NY 10019']}",Tanner Smiths,4.5,1758,"['delivery', 'pickup']",https://www.yelp.com/biz/tanner-smiths-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10019,40.76442,-73.98169,720.0,56986.1,0.044495144173056674
65,el-malecon-brooklyn-2,European,"{'latitude': 40.62118, 'longitude': -74.02874}",False,"{'address1': '8727 4th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8727 4th Ave', 'Brooklyn, NY 11209']}",El Malecon,3.0,48,"['pickup', 'delivery']",https://www.yelp.com/biz/el-malecon-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11209,40.62118,-74.02874,278.0,33569.8,0.05975983754539654
66,cowgirl-seahorse-new-york-2,Seafood,"{'latitude': 40.7081358, 'longitude': -74.0004532}",False,"{'address1': '259 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['259 Front St', 'New York, NY 10038']}",Cowgirl Seahorse,4.0,589,"['delivery', 'pickup']",https://www.yelp.com/biz/cowgirl-seahorse-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10038,40.7081358,-74.0004532,216.0,70556.6,0.315455762802518
67,yellow-magnolia-café-brooklyn,Cafes,"{'latitude': 40.666448, 'longitude': -73.962092}",False,"{'address1': '990 Washington Ave', 'address2': None, 'address3': 'Brooklyn Botanic Garden', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['990 Washington Ave', 'Brooklyn Botanic Garden', 'Brooklyn, NY 11225']}",Yellow Magnolia Café,4.0,66,[],https://www.yelp.com/biz/yellow-magnolia-caf%C3%A9-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11225,40.666448,-73.962092,146.0,67444.4,0.14805810387530813
68,karczma-brooklyn,Eastern Europe/Central Asia,"{'latitude': 40.729977, 'longitude': -73.955128}",False,"{'address1': '136 Greenpoint Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['136 Greenpoint Ave', 'Brooklyn, NY 11222']}",Karczma,4.5,582,"['delivery', 'pickup']",https://www.yelp.com/biz/karczma-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11222,40.729977,-73.955128,227.0,21534.9,0.08764933296268017
69,just-pho-new-york-2,American (Casual),"{'latitude': 40.74989, 'longitude': -73.99425}",False,"{'address1': '252 W 31st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['252 W 31st St', 'New York, NY 10001']}",Just Pho,4.0,178,"['delivery', 'pickup']",https://www.yelp.com/biz/just-pho-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10001,40.74989,-73.99425,550.0,36638.7,0.12051917320518134
70,thai-villa-new-york-2,South Asian,"{'latitude': 40.73902, 'longitude': -73.99065}",False,"{'address1': '5 E 19th St', 'address2': 'G Floor', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['5 E 19th St', 'G Floor', 'New York, NY 10003']}",Thai Villa,4.5,3453,"['pickup', 'delivery']",https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10003,40.73902,-73.99065,714.0,98998.8,0.09731955297468962
71,julianas-pizza-brooklyn-5,Pizza,"{'latitude': 40.7026153030093, 'longitude': -73.9934159993549}",False,"{'address1': '19 Old Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['19 Old Fulton St', 'Brooklyn, NY 11201']}",Juliana's Pizza,4.5,2233,[],https://www.yelp.com/biz/julianas-pizza-brooklyn-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11201,40.7026153030093,-73.9934159993549,467.0,39596.1,0.16209645553445395
72,sake-kawa-astoria,Japanese,"{'latitude': 40.7563, 'longitude': -73.92855}",False,"{'address1': '32-05 36th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['32-05 36th Ave', 'Astoria, NY 11106']}",Sake kawa,4.5,102,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/sake-kawa-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,11106,40.7563,-73.92855,179.0,44344.0,0.14337919821106598
73,heidis-house-by-the-side-of-the-road-new-york-2,American (Casual),"{'latitude': 40.772189, 'longitude': -73.955029}",False,"{'address1': '308 E 78th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['308 E 78th St', 'New York, NY 10075']}",Heidi's House By The Side Of The Road,4.5,621,[],https://www.yelp.com/biz/heidis-house-by-the-side-of-the-road-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,10075,40.772189,-73.955029,98.0,132095.7,0.23292004629330768
74,family-corner-restaurant-astoria,American (Casual),"{'latitude': 40.7779502868652, 'longitude': -73.9089813232422}",False,"{'address1': '2102 31st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2102 31st St', 'Astoria, NY 11105']}",Family Corner Restaurant,4.5,212,"['delivery', 'pickup']",https://www.yelp.com/biz/family-corner-restaurant-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,11105,40.7779502868652,-73.9089813232422,157.0,22559.5,0.3511247933354511
